9,10,1,5,10,3,9,9,9,0.5,0
10,10,-1,10,10,-1,9,3,-1,0.5,1
10,10,-1,10,10,-1,-1,-1,-1,0.20930232558139536,0
-1,10,10,-1,10,9,-1,10,9,0.20179372197309417,0
1,3,9,10,10,9,-1,-1,-1,0.5,1
1,10,10,10,10,10,10,10,10,0.16666666666666666,0
10,10,-1,10,10,-1,-1,-1,-1,0.2,1
10,10,-1,10,10,-1,-1,-1,-1,0.22012578616352202,0
10,10,10,10,10,10,-1,-1,-1,0.3,0
10,10,10,10,10,10,-1,-1,-1,0.3157894736842105,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,1,-1,-1,-1,0.25,0
9,3,9,10,10,10,1,1,10,0.3055555555555555,0
